id,name,album,album_id,artists,explicit,danceability,duration_ms,release_date,album_year
5VK5Eq0zDtHUlOQZwtV7Ip,Apartment Story,Apartment Story,0Rrp7OUrdTK2ansF1hXOnG,The National,False,0.55,212533,2007-11-05,2007
32Fhb4pNLTIXFCnfft4416,Lesson Learned,Lesson Learned,1JFRs11PJSsKZboTENS2nC,Urban5,True,0.675,182311,2015-08-25,2015
1b4hVOnTgcETtl4OLpn1St,"Fantasia in D Minor, P. 5 (Arr. X. Jara for Guitar)",Xavier Jara Guitar Recital,3Ma2MYt2XLOskGqEZwbKTv,"John Dowland, Xavier Jara",False,0.294,157867,2017-06-09,2017
4xBitfpCNSStseeBTRPnkl,Sweat,Sweat,663AiBvx0VsfssEwUDly9S,Karma Fields,False,0.489,328875,2016-10-28,2016
4g2OMctMjTHCVfRDXZpQRm,Astrocat,Astrocat,37SuoeBcDk11s9TI4Vzj4M,Pixl,False,0.898,321236,2013-04-27,2013
1nTH4at1wkR67tFDditceX,"4 Piano Pieces, BB 27: No. 1. Study for the Left Hand","Bartók: Piano Music, Vol. 6",6lmIPyIcgxKER3bf7aZo1F,"Béla Bartók, Jenő Jandó",False,0.256,639547,2009-12-15,2009
7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,0rSLgV8p5FzfnqlEk4GzxE,"The Chainsmokers, Halsey",False,0.748,244960,2016-07-29,2016
6sDdJtTC8nDO3wHwHGj2t4,Convoy,Here to Save You All,36wLKSJaozvDcw2hhDnXON,Backdraft,False,0.424,218893,2001-08-21,2001
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,Rockin' Robin,4T6nhb9QQpGzLiWkC6bG7y,Bobby Day,False,0.541,160080,1958-01-01,1958
6J6QyLMIoToFr1VvDpt8jo,Neighbourhood - Radio Mix,Neighbourhood,0PYwiBS0azY1px539lc6JR,Zed Bias,False,0.774,215213,2000-07-03,2000
4YJbnLGJ7WwAGAEXC5x83h,Spooky Kabuki,Oskar Tennis Champion,2olemW2t09OBiygIKQIgWx,Momus,False,0.276,185587,2003-02-11,2003
04Xtlk9JYRjwlwhgSKwrqf,"Symphony No. 4 in E-Flat Major, WAB 104, ""Romantic"": I. Bewegt, nicht zu schnell - Live",The Last Recording - The Last Interview,6kdGuwePsTUN4PLUVEPIij,"Anton Bruckner, Günter Wand",False,0.0831,1226347,2002-03-15,2002
4tF9q2T93bLA2NufcG7vCn,Serious,If You Believe in Us,4PZrPs3G9RjS5noQFbYymX,Polar Bears Can Dance,False,0.8390000000000001,239992,2015-09-04,2015
4qEVNmrVushzBQizf5BE97,Heartbeat,Heartbeat,5v3x1wmSWDQoM4YcpTZ9Fr,"Vicetone, Collin McLoughlin",False,0.72,393750,2013-03-02,2013
5Abd8qlHxfliMmkggUCiSY,What About Love,Welcome Home,3HiUlOjCrUd9ATG6uHyPI7,'Til Tuesday,False,0.579,236267,1986-11-04,1986
0prVUHQu2xr6pI5iEbKtxo,Beautiful Strangers,Beautiful Strangers b/w No Place to Fall,6lS79EuYCe7HMnueUNrrAq,Kevin Morby,False,0.826,375903,2016-10-27,2016
1eT36bYzteKiapIerUUTUr,Kimberley Time,Hell West and Crooked,2AjbamLkH2EEq4oQHwpGqR,Chris Matthews,False,0.591,216867,2017-03-01,2017
5tRH4QbKNvxpDml1fnRajN,Geografías del Silencio,"Greco: Geografías del Silencio, In Passing, Swallow & Off with Its Head!",7sTh5GUSsGNA9MuF2ADbhH,"José Luis Greco, Duncan Gifford, Czech National Symphony Orchestra, Adrian Leaper",False,0.308,1459533,2016-11-11,2016
5tCI9prz76kW6qvhrtYqf6,Post Truth,Pvp,4VFSz3FNgLG2efeULJfmvT,Five Mile Hill,False,0.653,160061,2016-11-15,2016
62rmIUz98wqezi7JxNA4vK,"Symphonic Dances, Op. 64: I. Allegro moderato e marcato","Grieg, E.: Symphonic Dances / From Holberg's Time / 2 Elegiac Melodies / Peer Gynt Suites Nos. 1 and 2 / Norwegian Dances",3O5Tx4RtG0fRy5P7tWZu8N,"Edvard Grieg, Utah Symphony Orchestra, Maurice Abravanel",False,0.255,384827,1991-01-01,1991
7LNiDSr24jROXwOvRhSEkO,Get Down,Asian Twistz,7HQ8gRKhzexPVx96l4vsZV,Oz Noy,False,0.3879999999999999,560987,2015-03-17,2015
24HiMX0GtixmOoCA6IXecA,Workin' Man Blues,Working Man,0gsSBr61g7HRuZmyW75VJu,Albert Cummings,False,0.596,237213,2005-01-01,2005
2ucDRjABZbAeuPdSpxqGTn,Like Nobody,Like Nobody,4aCoiMwq3zkiBUZhaxAc8o,"VAVO, Talksick",False,0.698,213659,2019-11-08,2019
12MqM3S0fTvR6X4Jt1Xvn6,Until You Were Gone,Until You Were Gone,57xpW4q7DYWh7pWzrJ7dK0,"The Chainsmokers, Tritonal, Emily Warren",False,0.5770000000000001,215625,2015-09-18,2015
30ONrpy5rvv2mi4HZNFCXQ,Good Person Inside,Jill Sobule,552nKQnT0E6idUelJ2xDLO,Jill Sobule,False,0.758,192227,1995-04-07,1995
7sbvM79OQr8lmwvOazO9QB,Don't Take It Personal,Don't Take It Personal,59eLNRU5PgUfZG1jFHT5vf,Lyrica Anderson,True,0.5820000000000001,168320,2017-07-21,2017
2u7iQV7wVwDX0HjJzpjxyh,Don't Take It Personal,Don't Take It Personal,37CEnLbcY88w8abLiu17VN,Lyrica Anderson,False,0.525,168643,2017-07-21,2017
2WDHT2ehrJguchLYMGOQz5,Boom,Boom,26fCazfd00nOr8azUkgLpF,Nadia Rose,True,0.8240000000000001,197213,2016-04-22,2016
0KjILTvrVubwbbxw5Rldxq,WIPER,First Choice Last Stance,0vpGhi4vCx0Hjf0UBXBOwG,Suchmos,False,0.481,302080,2017-07-07,2017
2txNf1YgpI0gEF0EV8biyA,Genesis,Genesis,6KpaGxqiKrM1ps517TAb1u,Protostar,False,0.4029999999999999,274193,2015-04-17,2015
4DV5vY1HbDmA6fWuExWVSI,About Last Step And Scale,Persona,1uascUs7BH8nV5WIabVXcT,Mokira,False,0.0658,633667,2009-04-20,2009
2Io2KNA8fzzKV9Za2q9Imx,American Pie - Original Version,Classics,5yiu6m11W5smEdhSIRH0Vo,Don McLean,False,0.541,514893,1992-02-03,1992
5KEDPVtKVoQKWoFEQN4AL8,Black Girl Magic (feat. Sierra McClain),Black Girl Magic (feat. Sierra McClain),7z4bdZrOrLBPQdxXfredjQ,"Empire Cast, Sierra McClain",False,0.6609999999999999,221480,2016-12-02,2016
7ytkfOyWvRwwcB3b4ThyZS,Evening Song,Genesis,27Xic9IV2K1tIfC9FHq32c,Charles Sullivan,False,0.521,506227,2016-07-08,2016
4r7nTGqjylFxZvymn17BX6,I Ruined It All,I Ruined It All,5hgddglm34zYYxNnLh3M2g,Man Eat Grass,False,0.594,111343,2019-03-18,2019
6TehZXHIEzwkRaWyzWvTxU,Memory,Memory,2yIEOQoTLz2oWftIbtqS1A,"Direct, Holly Drummond",False,0.669,230000,2015-05-13,2015
4h4lQiyEzUKO6qbAxt04gS,Primal Scream,The Essence Of Maynard Ferguson,25GWXD6IUYCuEB31c2bqdh,Maynard Ferguson,False,0.655,427200,1993-01-26,1993
6ATAkSJsRVAbVxdmYddJGo,Freestyle 1,"Behind Tint, Vol. 1",0MHChi60fofA0Ff5vRpO9x,J-Dawg,True,0.7440000000000001,290926,2008-01-22,2008
3c8mwQhTJtsaeZkXqBVVdK,Can't Buy Me Love,Song and Dance,7irVGdvAmlYl9uNfNgz02L,"Bobby Broom, Kobie Watkins, Dennis Carroll",False,0.4539999999999999,413920,2007-03-13,2007
73NbUOHHvxudxNDbOOzG2h,Side Mirror,Side Mirror - EP,2uTqxSyGhSW7rnjEdGvy0M,Driveways,True,0.54,145938,2016-06-24,2016
5QUMpl8wzwAe38sytydjpR,Grace,Grace,0FT9pUUHPGNLY5wy7Db3sh,David Tolk,False,0.317,193680,2008-01-01,2008
3u1xcze5qrWYmLhEeHmG9z,Shifting Patterns,Shifting Patterns,3THegFSolOwpgSimkeBkeK,Hanford Reach,False,0.21,299473,2016-12-28,2016
3kH8hnoqjzJqrWfK9582vP,Fuck You,Lost Pieces,5dZSn0DOxHiKt6dbuQO99K,Unsinn,True,0.539,191341,2015-12-22,2015
09UQu1bR1GnhkRH1gAO6gw,Little White Bars,Bop City,5hejwRvyklqZbpNfkAMjff,Terror Jr,True,0.773,156699,2016-10-21,2016
7xjAZcNO6W4Fei1Uwn2sYL,Locomotive,Locomotive - EP,6HFdljZnS7mUKpxXOSZ42r,Dom Clark,False,0.504,248329,2017-05-28,2017
39evEigvM12vFb0zcXzsuO,Starlight (Hakeem Version) (feat. Serayah & Yazz),Starlight (Hakeem Version) (feat. Serayah & Yazz),7gu82WF6eKt21QC89ZFCNA,"Empire Cast, Serayah, Yazz",False,0.461,196613,2016-12-09,2016
2GMvdopbBahohWf8rh8Hkh,Lance-toi,Compte à rebours,6I3D0lOrKTeg32wXVd8Hd0,Maïa Leia,False,0.655,189267,2012-09-11,2012
2z5YPC4xsOMoyzjD1HGb7U,Humus - The Life Exploring Force,Actions,1K804WmcPqAychG5PsIa7D,"Don Cherry, Krzysztof Penderecki",False,0.241,1137440,2006-01-31,2006
37bnKwgUuUT6SXsIY2jmqk,Willie Taylor,The Last Star,11Mc972LeSwj3stEUyu7di,Heidi Talbot,False,0.589,233680,2010-09-28,2010
0rJ2T1R5GuPYIj5J3BdInp,Pretty Boy,Ultramarine,7xxWcWplCXcMir3wx7Na90,Young Galaxy,False,0.564,235840,2013-04-23,2013
0KEUTfX73kKWB2qw0hWcBD,Bottled Up,Dominique,0lXtSpCDVKOrPR7ecnYG5X,Dominique,False,0.581,185455,2016-12-07,2016
26YsuWQaB2ZzPBfl9YYgj3,Canto A Mi Tierra,Antología 18 Años,2KahVWSIS6SixNWTPg6Usg,Bola Suriana,False,0.509,251547,2008-10-13,2008
688iitLNSV6Iik1QESqvth,Rise,A Seat at the Table,3Yko2SxDk4hc6fncIBQlcM,Solange,False,0.507,101813,2016-09-30,2016
203ukq7TwkVqUtLQMMNfhn,"Columbia, MO",Juxtaposition - EP,5SEHmO8wVQ95iYyWY5sCPd,College Transfer Student,False,0.655,252000,2016-07-11,2016
12Iv7rXTTOeRA8JqeAwCGQ,Good Morning,VSQ Performs Kanye West,1L5rM700LghrEDnqA3fGqt,Vitamin String Quartet,False,0.613,164840,2008-05-20,2008
4B4wrHRY6HoMJdKhf1AKLi,"Piano Sonata No. 2: I. Con estremo impeto, agitatissimo","Scelsi: Piano Works, Vol. 1",301xKLoN2H1CxoJu2ZpLoU,"Giacinto Scelsi, Louise Bessette",False,0.389,320267,2000-11-28,2000
5lPJTaB2fAgHsi444msldz,"Scherzo, Op. 47",Possession,7f0hzLKRKQPTwzPVZryIAZ,"Salvador Brotons, Lily Afshar",False,0.402,307840,2002-01-01,2002
5IS1pxWFrkY8mpgWnQg6gG,Facing South,The Beautiful Humming of Ms. Fortune,3QtuwJHCKHO9a5KBuKgWz2,Led to Sea,False,0.5660000000000001,307213,2015-05-05,2015
0M3Ogzn7vz0lBw6PjJI50c,The Saga Continues,Jagged Little Thrill,2LFRjzwf61Y7CIl54Kiq8j,Jagged Edge,False,0.43,45186,2001-07-03,2001
2TzcGcbbZvlrVzbHj3wiwR,One Dime Down (feat. Isabel Douglass),"Needle, Feather, and a Rope",6n3jk7oRHimkviJdK2M6Op,Blind Willies,False,0.421,223613,2011-04-01,2011
1Y1tWcgBQf95FNxIBUmWw8,Don't Wanna Dance Alone - Cole Plante Remix,Better Together (The Remixes),7DS56AHTWgY9C5zV2WIARc,Fifth Harmony,False,0.733,235080,2013-11-25,2013
0iE4TtImJ5tLpx2GzspWmV,"Symphony in C Minor, EG 119: I. Allegro molto","Grieg: Orchestral Music, Vol. 3: Symphony in C Minor - Old Norwegian Romance With Variations",7JZNmzseAligzwvZ12v3Fo,"Edvard Grieg, Malmö Symphony Orchestra, Bjarte Engeset",False,0.1939999999999999,764253,2007-06-26,2007
4XZC1xivPJDxFNXuozEuSb,Someone Once Told Me... (Intro),Alpha,5nkS5l4otSI3uemC1TXOi4,Dario,True,0.349,89202,2016-05-27,2016
1IORqbDcV0k3MCzOYOpTIx,You Got Me Where You Want Me,Fade to Blue,0oWmnV4JP4TxZTCI8DFtuC,Mike Pachelli,False,0.597,261221,2016-03-04,2016
1QKBO3WZiDYHUQjePGQqHq,Walk into the Sun,Lepid Opera,27gMRagYSTgwO4nZZFj994,Moths,False,0.606,241133,2001-01-01,2001
21XLpLMgeceanOUazSsRLp,Long Way Away (Intro),Splendor & Misery,1pxYPYg5ozVYMxiFMfD1tn,clipping.,False,0.211,65918,2016-09-09,2016
1aOy94VdY3axMw7udONr1I,Intro Jam,Close To You,6bjlWwpXhOmXVFLWtXOH3T,Fun Factory,False,0.24,69000,1995-04-18,1995
5YPCuvMG26v3WxlDmOn156,El Durazno,Mariachi Tradicional Azteca Vol.2,1S4gxRedT7dglJYRagHh02,Mariachi Tradicional Azteca,False,0.716,164600,1998-02-10,1998
6jGSMV7eavCc2AEClhJlZO,Intro,Yesterday Betteh Pass Tiday,2kE2JIgREFUR1lx23nPa2n,Emmerson,False,0.607,95533,2010-12-01,2010
0KyVSzCLee2z0VANEQLkrr,Happiness 6,In Surges,3P4MkYDszwjcAO5ir8z7lM,Tears Run Rings,False,0.0837,184803,2016-12-02,2016
1VAAQpUT79rOcqqnJvodZK,Burning Down the House,Zero,4GSARjdseqzQNiNAr83VCM,Brett Ellis Band,False,0.284,223373,2013-02-05,2013
0iKGNs8y8QiUYATnj9oZY1,Ezy Ryder,The Warriors Before Me,6oLiMxtVGFrFfK214tepfZ,Brett Ellis,False,0.356,306640,2016-11-25,2016
6Hb0vYLnaxcO96woxzRk55,The Christmas Song (Chestnuts Roasting on an Open Fire),Christmas Cafe,60o7io2Q1sgIv0psxcfsDQ,Pentatonix,False,0.37,223373,2016-09-09,2016
5f91ybeDCatcxUavwG8qh2,Being Tyler,Aw C'mon,7qoK76frXrpP2BQlH2oox4,Lambchop,False,0.456,199813,2004-02-17,2004
1nrEfHGpslfB1StJ2HNXM3,Detroit Rock City,Goodbye To Romance: Standards For A New Generation,5SNh8K9WOZzm4BFMLU51EC,Alex Skolnick Trio,False,0.385,390293,2002-01-01,2002
3S2DSnwkvXlivg0UeAy9Ge,Monster Mash,Kids Halloween Party Music,6aQcMbpDI5LKVj5NrJ14Kp,The Hit Crew,False,0.792,193000,2007-06-01,2007
1KwO8yKiSrJjkATqiFwo3k,Billowy and Broken,Building Castles in Air,0DCyMYSU3cQncaEzmRwtKu,Lucid Fly,False,0.451,270733,2016-11-11,2016
4KhOVZQcaFEGS8d345LWPz,"Selig sind, die da Leid tragen",J. Brahms: Ein Deutsches Requiem,1acJNZBN61ZLwhgxVdBtsp,"Johannes Brahms, Flemish Radio Choir, Herve Niquet, Brussels Philharmonic",False,0.0773,459667,2015-10-05,2015
7x6y6kwAG1vKquOhWbzEJP,Insignia,Insignia,4eHfbLoyyXHHymPKaHlphp,MUZZ,False,0.487,299720,2014-09-19,2014
2Auxxt4kyficbk94EXiQGz,Simple,PAUSA,3hS1wzvOJuioDs9VV6HW3R,"Ricky Martin, Sting",False,0.597,215218,2020-05-28,2020
0lUFX6sCWreYH2clu94TB8,Turn It Up 'N' Burn It Down - Dan Thomas Tribal Circuit Club Remix,Turn It Up 'N' Burn It Down (Remixes),3RFepZEZqXnrc3QdG20VsC,"Ray Ramon, Dan Thomas",False,0.675,465000,2016-12-16,2016
0aGUj32b66nsCrtHBqGpBx,"Swan Lake, Op. 20: No. 2 Valse (Tempo di valse)",Tchaikovsky Swan Lake / The Nutcracker Highlights,2ioUS9D8ZGauq2AVwKhNBv,"Pyotr Ilyich Tchaikovsky, Leonard Slatkin, Jacques Israelievitch, John Sant'Ambrogio, Frances Tietov, Susan Slaughter",False,0.186,431267,1992-08-11,1992
1DJ3ao4cmXD0akQY33IIBY,The Ballad of Skipper Knight,The Green and Salty Days,7gCt1xLoLgIJKhSYAOtec7,Newman Sound Men's Choir,False,0.201,291227,2010-12-01,2010
2TykIyXaPWPV1x3GWZ6Avs,"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso - Allegro con spirito",Tchaikovsky: Piano Concerto No.1 : Piano Concerto No.2,5jPbaLCzhhcupWxynF9kvM,"Pyotr Ilyich Tchaikovsky, Simon Trpčeski, Vasily Petrenko, Royal Liverpool Philharmonic Orchestra",False,0.262,1225360,2014-09-15,2014
07ue5kCR2MWpZy4weOxEjc,Que Bailes Conmigo Hoy - Don't Wanna Dance Alone - Version Acustica/Acoustic,Juntos - Acoustic,5GseoSHKHM9ruH8HiqFvUH,Fifth Harmony,False,0.7340000000000001,217027,2013-11-08,2013
01VQXDkWlfs3UH4577LuQb,Turn It Up,All In,4JLRPxkxNVLqqrWXBMb9p6,Pieces Of A Dream,False,0.688,248194,2015-11-06,2015
2bfJuzyRgGXOO23p1acIPE,Steven at the Beer Store (Live),Steven at the Beer Store (Live),72BZis8qroB1VoCulZkv7X,Jef Leeson,False,0.611,164468,2016-12-01,2016
4QtMuE4AzKhwczUD5cs0qc,Don't Judge Me (feat. Missy Elliott),KIERRA,2twow9qKoLnhZO8FDjw82a,"Kierra Sheard, Missy Elliott",False,0.7929999999999999,203331,2020-04-17,2020
1x6hAtRCBLTSmXpyDLyVkA,Invocation,Om Gaia,5MI8PCpgsAdouE9SMPLVq4,Terri Liles Mason,False,0.165,99453,2009-01-14,2009
7nKyksEC0XhAYtk2T0Ux6m,Dance of Magic,Dance of Magic / Dark of Light,7jUvo93gi7cX1Na3Lr3VlP,Norman Connors,False,0.352,1254240,2020-02-04,2020
2MMYgHrDnNM5sQwkFA6jLo,"Tell the Truth, Shame the Devil",Americana: Musings on Jazz and Blues,719R6pZu4pVPiWf0yvJz0N,JD Allen,False,0.3939999999999999,405813,2016-05-20,2016
319pkF9wM6uQ81D5FlAIIT,Pockets,High Beams,34BL0Hss7Wz2Laumnhx4Es,RL Grime,False,0.767,212308,2013-07-16,2013
58ImjnmaVynyBWAxyDP2ZX,On All Night,On All Night,1HCr1ax3jCRmpuKS9xBRZb,Thom Morecroft,False,0.564,222793,2014-11-28,2014
0uoqqWg4PWcUmYlqaVH00U,ピカピカふぁんたじん,Pika Pika Fantajin,28zOTSyZUPtD3cY4ugzQUZ,Kyary Pamyu Pamyu,False,0.154,72013,2014-06-25,2014
3913jz5oEqdxY1mYgfAOeC,Introduction,One Love (2nd Edition),5YPI9qfm2uuMxlq4CEUOFu,Dr. Alban,False,0.6409999999999999,105373,1992-05-04,1992
0yZDkmEgkOLUliS4IW3OVc,Or Cinderella,Or Cinderella,76Kii5VCizrBqL8tOb52fE,Shameel J,False,0.762,246827,2010-08-07,2010
1VZSVUKZe7Le04OnUdo2IE,Nine to Five Thesis,Every Part of Mine,7iVL0javLgej8Lv7YvqjSb,Jeremiah Castelo,False,0.424,329004,2012-08-06,2012
2kpC30mhMiKybAVpwqHWrd,"L'autre jour par ung matin [Chansonnier Cordiforme, Geneva, c. 1475, CORD 16]",Straight from the Heart: The Chansonnier Cordiforme,0xZ5Yta1I7fxXtASFDE4al,"Anonymous, Ensemble Leones, Marc Lewon",False,0.23,240773,2016-10-14,2016
2XBWT6qciUWR1HCmiPwrEV,People Crying Every Night,People Crying Every Night,1glsDIZI9OpQQ1rNNk54xl,A R I Z O N A,False,0.6659999999999999,221550,2016-01-15,2016
2rwutsPWAKDybfbVuBRC4L,"Partita No. 3 In A Minor, BWV 827 : I. Fantasia","J.S. Bach: Partitas Nos. 3-4, BWV 827-828",19p19pPECnHDX3mtuecf97,"Johann Sebastian Bach, Wolfgang Rübsam",False,0.287,233920,1993-04-27,1993
45vYXYUJR00SweFoFOdLO6,Fiori di ghiaccio,Ole Buck: Sinfonietta Works,50E5mSW1MUKlw0Aa2tPfOw,"Ole Buck, Athelas Sinfonietta Copenhagen, Jesper Nordin",False,0.18,812373,2016-12-16,2016
0iuXB64jd3GBNvwbArOHZM,Dankeschön,Einfach leben - Best Of - Dankeschön für all die Jahre,7wZnDUuvCWubQHWiJnijKf,Roger Whittaker,False,0.494,211440,2002-04-24,2002
3wtDVPGUMTHgsVdpr9uYin,세가지 소원 Wish Tree,세가지 소원 Wish Tree - WINTER GARDEN,69a7YNzhApHfLFwHvPkCso,Red Velvet,False,0.563,238787,2015-12-18,2015
1qoBgqxP11v4TQttzIZKiw,Intro,Twenty-Two : P.A. World Wide,4rI0SuqUvuPKCC9TVnuntn,DJ DMD,True,0.258,90107,1998-01-01,1998
3cXxvhgOyj8F4W8BdD4ZK7,Afterhours,"Hello, Old Cloud",1NFxcFzmRSUtkvbw9yNuKQ,Red Jacket Mine,False,0.586,209453,2008-01-01,2008
0PkxXCMpK6IGEhDqPss6zm,Cannonball,Cannonball,5u3ckYPVE0yioguMVkztua,Lea Michele,False,0.564,215427,2013-12-17,2013
5dtb75MmEhORZTqkRX1mPC,I remember you,I Remember You,25iz5VKfevyFVZDLkcuxav,YUI,False,0.514,247893,2006-09-20,2006
5Gc9N7WYgATDvklJlkS0d7,Line for Lyons,Rapture,4HDcNDURbuPoIjvHfQjiv1,Dave Miller Trio,False,0.421,226013,2011-01-14,2011
5YMDBO4P1PkXpkt0calRWe,I Hear Talk,I Hear Talk,19N1LuN5uHjxGXjRGFMMII,Bucks Fizz,False,0.73,278307,2004-06-14,2004
3YFyGHD0D6wikzbqwmYxlO,Sink Or Swim,Sink Or Swim,4EX8zWrWpD3RGmS3osMkOy,Mars Hill,False,0.5670000000000001,232333,2003-01-01,2003
31P826w3zsGNjfacuecBUl,Never Die,The Project,2QTDwnwbB3pc8PGxazv4bu,Lui the Great,True,0.825,201000,2015-01-31,2015
0Ko2PABMXhDGFuBYOlvWcx,Going Backwards,Spirit (Deluxe),4WkYJeMlLaNN1x5klAgeJu,Depeche Mode,False,0.56,342747,2017-03-17,2017
7aQGOKOjpVhpf5nfzlabPm,Eclipse,Narrative,0AU7xP0a0qouvSkxe9l96a,The Alarmists,False,0.4629999999999999,238467,2017-09-03,2017
6foRJeIsROmBjn5DgS5zJL,Neon Light,Neon Light,2gc7AE6YR3nFtGeT8IPS9y,ILLEGAL SUBSTANCE,False,0.775,184134,2014-07-29,2014
4leHWpwFZI5sRQLOzaFON8,"Goldberg Variations, BWV 988: Aria","Bach: Goldberg Variations, BWV 988",2ecywJZyq9FeZWhKUT0kIq,"Johann Sebastian Bach, Murray Perahia",False,0.379,238627,2000-09-01,2000
2Ze72WZ7B7WzlSg9HKPil2,The Hex,The Hex,1T764WfpIEjIxme1YdUEzF,Richard Swift,False,0.2239999999999999,145266,2018-09-21,2018
2kXJ6naUbtBpAdsdGhePgs,Serve On - Remix,Bootlegs & Bay Shit (The Resume),7wYSs1LQATFXBWGrIcCBo5,RBL Posse,True,0.8370000000000001,248867,2000-09-26,2000
3rQe9yh71SCPEnkl2U2cm5,Bassline Kickin - Astronaut Remix,Bassline Kickin (The Remixes),0xxQOOCAlmilcVMexvgmf1,"Pegboard Nerds, Astronaut",False,0.5720000000000001,216094,2014-02-19,2014
3k5EfcXjP3WGKajsCKS754,Surf Texas,Introducing The Concussions,6fFoN4x01GygCSCXfH2c5Y,The Concussions,False,0.612,167333,2004-01-01,2004
5MaCiArxdzEyg325lR2C0O,Sacrifice,Crash Course,6DaSYev18QF7RfFcMWxHsP,Vex Ruffin,False,0.519,189707,2011-09-13,2011
5b6dpSAWqgXdLNiatSzzqZ,"Carnaval, Op. 9: No. 1, Préambule",Schumann: Piano Works,7hhyls1OksOeXYEeMRFppK,"Robert Schumann, Vassily Primakov",False,0.474,153200,2009-09-08,2009
1TaaK7fQIQiKBLu83G4zqb,Judy And The Dream Of Horses,Under The Covers,3PUfQsLOQV9FUQH7IBOpvp,MESH,False,0.639,254133,2005-11-02,2005
3NfWitCpt7XkNak5HWvHYs,Billy's Shuffle,"Martin Lang, Chicago Harp Blues Sesssions",4YNIV3Wp7GItbPAuwAG1Tl,"Martin Lang, Rockin' Johnny Burgin",False,0.726,248280,2015-02-17,2015
3gW0sH8sc7jxTgm4jjxw1e,Trouble No More,Starlight Highway,1O8dlWirr3acksmetvbL9k,Corinne West,False,0.457,265376,2015-05-18,2015
4gP5YfOM4qgnnWtJLxNCww,最愛,綻放,6rTFjeyhQ9odABh6253KsQ,Where Chou,False,0.494,264640,2007-06-04,2007
5dxTtifa4SCeIZ4UL6v7qq,Crossing Over,Saturns Peaks,579G848NuwJ9jnyDbetVT0,Paul Weller,False,0.498,308493,2015-12-04,2015
1Z3iWnW9KCYblJdoJ7hBZ0,"Symphony No. 7 in E Major, WAB 107 (1885 version, ed. L. Nowak): I. Allegro moderato",Bruckner: Symphony No. 7 in E Major,6OGXXHlU4ANT5WnxgTRxjE,"Anton Bruckner, Wiener Symphoniker, Yakov Kreizberg",False,0.12,1302333,2005-01-01,2005
4IYpR95TONnKFdy0oKoAcU,"Semele, HWV 58: Act I: Overture","Handel, G.: Semele [Oratorio]",0qzfkjaRG2pYAT2yMaVi1n,"George Frideric Handel, Elisabeth Scholl, Julla Schmidt, Ralf Popken, Britta Schwarz, Annette Markert, Knut Schoch, Klaus Mertens, Junge Kantorei, Frankfurt Baroque Orchestra, Joachim Carlos Martini",False,0.355,308587,2008-07-29,2008
1eH2wSgGa1yF2bDuU8NjL6,La traviata (Sung in English): Prelude,Verdi: Traviata (La) (Sung in English),12wV2etqc5IdSxhCBxiA6c,"Giuseppe Verdi, Valerie Masterson, John Brecknock, Christian Johannes Du Plessis, Della Jones, John Gibbs, Roderick Earle, Dennis Dowling, Geoffrey Pogson, Shelagh Squires, Edward Byles, John Kitchiner, English National Opera Chorus, English National Opera Orchestra, Sir Charles Mackerras",False,0.243,243160,1999-06-01,1999
38Eqqd0MTBqRZCmtHxtrs0,Street Life,"125er, Vol. 2",0CqUbRM5Dt2JMgyqixAGEJ,"Rhyno, Monstergetdown",False,0.7859999999999999,399360,2019-08-31,2019
1LTla3bbMwueS9LdCSCvy6,ラストシーン,Last Scene / Bokurano Yume,6MWGjXZoyVQmIwaOKcv45Q,Ikimonogakari,False,0.535,361787,2016-08-24,2016
4VPZmDpyeLlo26zpPgZAXa,Fool for the City / Eight Days on the Road (Live),Live at the Belly Up,3BOM21V3npocnjb5hNlSfz,Foghat,False,0.268,679389,2017-02-17,2017
5ZNeKdH1GzJShm2AZUgB6N,Elasticity,Futurity,5z9J7VwuKv90LP3ANYYsZz,Mellow Jeremy,False,0.68,283691,2017-06-17,2017
5wxvTneeRsUnqVhsPbgyMP,Ideal,The Consequence,0Nlwv7fJSVB9hUmjyKC0lO,Provision,False,0.526,247907,2006-04-04,2006
2R3blWHvY2awvv7j0mYBO3,Nothing but the Blood,Lead Me to Calvary,1pxyyoUH3bbucJBL3i0bEf,The Brent Rochester Family,False,0.593,141533,2016-10-17,2016
6cCfHR2zmU0ZFXUveuuw0E,"Le Nozze di Figaro (The Marriage of Figaro), K. 492: Overture","Mozart: Le Nozze Di Figaro, ‘the Marriage Of Figaro’ (Highlights)",7bD9PWpc2v9bvfEXDaZpnQ,"Donato Di Stefano, Natale de Carolis, Hungarian State Opera Orchestra, Patrizia Pace, Jozsef Mukk, Maria Pia Ionata, Roberto Frontali, Ingrid Kertesi, Lorenzo Da Ponte, Wolfgang Amadeus Mozart",False,0.275,257227,2000-01-01,2000
1FOUYlufRZGwO7DpqrA8lL,Always a Woman,Driver,5f3ZPv89lT4OdRI7vAiPav,Wendy Rich,False,0.528,271587,2015-01-13,2015
